text,risk_label,risk_label_name,risk_category,severity,action_taken,language,source_type,record_id,text_clean,text_hash,group_id,cv_fold,split
you keep showing up just to provoke people quit your bullshit,1,Risk-Detected,harassment,high,edited,English,social_media_comment,SENDWISE-19681,you keep showing up just to provoke people quit your bullshit,ac7c718f8939d150343e10fa6f5d4137a4098cd88f9c63a1d4b328bb504004e5,ac7c718f8939,4,test
"personally, the main issue is the final section; everything else looks reasonably well presented. honestly",0,No-Detected-Risk,non_risk,none,no_intervention,Hinglish,keyboard_message,SENDWISE-19682,personally the main issue is the final section everything else looks reasonably well presented honestly,9fbe0863fa3bbbc2de085b0d2aa7b51ca8aae5fabbe2ad80f1ef7f6d1d1c8877,9fbe0863fa3b,4,test
"personally, i would like to see a little more detail about the user interface before making a decision. for my use case",0,No-Detected-Risk,non_risk,none,no_intervention,English,youtube_comment,SENDWISE-19683,personally i would like to see a little more detail about the user interface before making a decision for my use case,65346ca1013d8d000ef19a2ee78c3e5cd4a6d4f839ff36af0c2b51999f7d01ed,65346ca1013d,2,test
"from my side, i prefer the previous version because the comparison with older tools was easier to understand there. based on what i saw",0,No-Detected-Risk,non_risk,none,no_intervention,English,youtube_comment,SENDWISE-19684,from my side i prefer the previous version because the comparison with older tools was easier to understand there based on what i saw,6014654c35fa2ae4fda5b7b7e14ab3c65f79ba8c5f2c9c7bf7f2417eb4f4cce4,6014654c35fa,2,test
"personally, i read the final section; the part about the design choices was the most useful. in my opinion",0,No-Detected-Risk,non_risk,none,no_intervention,English,chat_message,SENDWISE-19685,personally i read the final section the part about the design choices was the most useful in my opinion,e1a05fb299bfcc851720eaea1fa59f28d0f15c976ad9112b8261e014d201b262,e1a05fb299bf,2,test
"honestly, i came here for the comparison and ended up learning more from the replies. after trying it",0,No-Detected-Risk,non_risk,none,no_intervention,English,social_media_comment,SENDWISE-19686,honestly i came here for the comparison and ended up learning more from the replies after trying it,7f8ee56fa78cf7442038056223f55fc42ee892e589768d6092a8bc3315133d70,7f8ee56fa78c,5,test
f*ck off you useless asshole,1,Risk-Detected,harassment,low,sent_unchanged,English,short_message,SENDWISE-19687,f ck off you useless asshole,1bfdc629a61c45a4f0048edfbd3be9579277162c929a4c1a38342b5ab84322a4,1bfdc629a61c,4,test
"personally, the thread compares the pricing model after a little bit of context. from my experience",0,No-Detected-Risk,non_risk,none,no_intervention,English,chat_message,SENDWISE-19688,personally the thread compares the pricing model after a little bit of context from my experience,1cc4b088f78a0033860530a4cf96d45137c33c1bca3989a086741847f053309e,1cc4b088f78a,1,test
"personally, the review covers the design choices and the conclusion is reasonable. based on what i saw",0,No-Detected-Risk,non_risk,none,no_intervention,English,keyboard_message,SENDWISE-19689,personally the review covers the design choices and the conclusion is reasonable based on what i saw,5c3082462bad430ef6341488eae45c2e1e2f0bd924eec746017f38ebb1d329d4,5c3082462bad,4,test
"your messages are crossing a serious boundary 💀, through repeated messages",1,Risk-Detected,sexual_content,medium,sent_unchanged,English,youtube_comment,SENDWISE-19690,your messages are crossing a serious boundary through repeated messages,932087ca33ca9803ab6af4a2c03ec86d2d40c0d558efb56b91a5a76e6c6b23a1,932087ca33ca,3,test
"from my side, i came here for the song and ended up learning more from the replies. from my experience",0,No-Detected-Risk,non_risk,none,no_intervention,English,forum_reply,SENDWISE-19691,from my side i came here for the song and ended up learning more from the replies from my experience,d05f7f931d5cefaa0ec3e349461137bf28a4a2122f2b429e7492976fc03ae9d8,d05f7f931d5c,5,test
"honestly, the thread compares the user interface even though i disagree with one part. from my experience",0,No-Detected-Risk,non_risk,none,no_intervention,English,social_media_comment,SENDWISE-19692,honestly the thread compares the user interface even though i disagree with one part from my experience,884e2bbd390c2d97b313d2d554ac11450ceb592f4fd83f9e6e820408b04adf07,884e2bbd390c,5,test
dont send me another sexual message fr,1,Risk-Detected,sexual_content,high,sent_unchanged,English,youtube_reply,SENDWISE-19693,dont send me another sexual message fr,bed1be51e38e950b15565eaf89933302a36fb7b361b418f093a4110ec00685ad,bed1be51e38e,2,test
"honestly, the article explains the underlying assumptions even though i disagree with one part. for my use case",0,No-Detected-Risk,non_risk,none,no_intervention,English,chat_message,SENDWISE-19694,honestly the article explains the underlying assumptions even though i disagree with one part for my use case,802721a2d7e5c2d6d4439ea10be0adde30028b6f32293208071fababac9a9e91,802721a2d7e5,1,test
i looked through the comments; the part about the installation process was the most useful. from my experience,0,No-Detected-Risk,non_risk,none,no_intervention,English,social_media_comment,SENDWISE-19695,i looked through the comments the part about the installation process was the most useful from my experience,1db960c6a5de36fdc7717a1909855fca217fa447e4ba601b7066d99c146f4486,1db960c6a5de,4,test
"from my side, the comparison summarizes the design choices but i would like more evidence. from my experience",0,No-Detected-Risk,non_risk,none,no_intervention,English,youtube_comment,SENDWISE-19696,from my side the comparison summarizes the design choices but i would like more evidence from my experience,658fbb7283b769e79898fdf7f6027bbf176f34f8d8d6644f2ee438c806800609,658fbb7283b7,1,test
the post summarizes the performance numbers with enough detail. in my opinion,0,No-Detected-Risk,non_risk,none,no_intervention,English,youtube_reply,SENDWISE-19697,the post summarizes the performance numbers with enough detail in my opinion,193b89ff03cb9cbd7b2b4bc9472a24596c8d776e03cd52e1e94eccea1d28f3c1,193b89ff03cb,4,test
from the video: i feel like im running out of reasons to stay in the discussion,1,Risk-Detected,threats,high,sent_unchanged,English,short_message,SENDWISE-19698,from the video i feel like im running out of reasons to stay in the discussion,5cdc8cb560a537593a803eb54325076ab6f5663c124699dec9a9830a4b0898dc,5cdc8cb560a5,3,test
the experiment covers the installation process but the examples could be stronger. for my use case,0,No-Detected-Risk,non_risk,none,no_intervention,English,keyboard_message,SENDWISE-19699,the experiment covers the installation process but the examples could be stronger for my use case,158f33ec305e41bc65fa7f8659e2f50fabe32566cccedbd99fe07252e2b7b5ac,158f33ec305e,3,test
"personally, the dashboard examines the user interface but the examples could be stronger. honestly",0,No-Detected-Risk,non_risk,none,no_intervention,English,short_message,SENDWISE-19700,personally the dashboard examines the user interface but the examples could be stronger honestly,279c7be577331e8ed69876803f9de71be09b97acdb1366723e4854744c6531b9,279c7be57733,2,test
i compared both versions; the part about the previous version was the most useful.,0,No-Detected-Risk,non_risk,none,no_intervention,English,keyboard_message,SENDWISE-19701,i compared both versions the part about the previous version was the most useful,a566e4800a1a4bf05f670a246eb36c17bfc22517922c6a9a59cb00b4f3dfbcb5,a566e4800a1a,4,test
"honestly, i read the article twice; the part about the configuration steps was the most useful. from my experience",0,No-Detected-Risk,non_risk,none,no_intervention,English,forum_reply,SENDWISE-19702,honestly i read the article twice the part about the configuration steps was the most useful from my experience,d8a9a46fcae733ae9c73c60a1f8dab2a98b8f9f301c98976aa3b6304433c8479,d8a9a46fcae7,4,test
stupid bastard you are deliberately picking fights with everyone,1,Risk-Detected,harassment,medium,edited,Hinglish,forum_reply,SENDWISE-19703,stupid bastard you are deliberately picking fights with everyone,2eaa7aed5989f041e6da8cbe01ab07496bfd6d40b2480763e5ae85fe12cb82d4,2eaa7aed5989,2,test
"from my side, i prefer the previous version because the last example was easier to understand there. based on what i saw",0,No-Detected-Risk,non_risk,none,no_intervention,English,short_message,SENDWISE-19704,from my side i prefer the previous version because the last example was easier to understand there based on what i saw,83e921d3fb778de10795206be7dd8460010d663804211c03ebdece2edd46c46e,83e921d3fb77,3,test
the post demonstrates the user interface better than i expected. after trying it,0,No-Detected-Risk,non_risk,none,no_intervention,English,youtube_reply,SENDWISE-19705,the post demonstrates the user interface better than i expected after trying it,4600d808ff199206424da9bd5c07b5662114b1123b7e18dd489f845082790c25,4600d808ff19,1,test
"personally, i tested it on my phone; the part about the practical limitations was the most useful. honestly",0,No-Detected-Risk,non_risk,none,no_intervention,English,youtube_reply,SENDWISE-19706,personally i tested it on my phone the part about the practical limitations was the most useful honestly,9b418652dbf71f49f8c9a188a0fe04484918ad9e46f8c686617d685c7f005638,9b418652dbf7,4,test
the movie reviews the underlying assumptions after a little bit of context. based on what i saw,0,No-Detected-Risk,non_risk,none,no_intervention,English,youtube_reply,SENDWISE-19707,the movie reviews the underlying assumptions after a little bit of context based on what i saw,49701a523d4fcc1bf218808226b2552c6c3eb2246291cbb9bd66e02508e1ce57,49701a523d4f,4,test
"personally, the dataset summarizes the configuration steps quite clearly. based on what i saw",0,No-Detected-Risk,non_risk,none,no_intervention,English,short_message,SENDWISE-19708,personally the dataset summarizes the configuration steps quite clearly based on what i saw,85246d141a558dd95bc887fcd430edbb46e2f3ba30e61cb6807c13253495b5a4,85246d141a55,4,test
"personally, i would like to see a little more detail about the user interface before making a decision. based on what i saw",0,No-Detected-Risk,non_risk,none,no_intervention,English,short_message,SENDWISE-19709,personally i would like to see a little more detail about the user interface before making a decision based on what i saw,b053fecf2a4968c0b5f1f93665c0325717c5582fef82f2f09231ad97f2761598,b053fecf2a49,5,test
"from my side, i watched the whole thing; the part about the previous version was the most useful. for my use case",0,No-Detected-Risk,non_risk,none,no_intervention,English,forum_reply,SENDWISE-19710,from my side i watched the whole thing the part about the previous version was the most useful for my use case,be92c54ac0ddf453964a08c2cae1879fd06b0afae6c40e1c7f91be8cdd1f5ee4,be92c54ac0dd,4,test
i read the final section; the part about the underlying assumptions was the most useful. in my opinion,0,No-Detected-Risk,non_risk,none,no_intervention,English,youtube_comment,SENDWISE-19711,i read the final section the part about the underlying assumptions was the most useful in my opinion,c50acfff5717e75cd8e6afc8f23ef7e5c1b64eb0570731cd37d663aa5e4f06eb,c50acfff5717,2,test
"personally, the review explains the installation process better than i expected. honestly",0,No-Detected-Risk,non_risk,none,no_intervention,English,youtube_comment,SENDWISE-19712,personally the review explains the installation process better than i expected honestly,f5de20ef3f16b9ff7c2f4789ff59c609103c1a718a7a3517080f1c6de0b6ec1c,f5de20ef3f16,5,test
trash human being you have been spamming my replies for hours 🤡???,1,Risk-Detected,harassment,low,edited,English,keyboard_message,SENDWISE-19713,trash human being you have been spamming my replies for hours,4af30bfbfca770b8b56fae1d85ae85dcbc745668c2bc9778e309c00cc2d3fe7b,4af30bfbfca7,1,test
"personally, the main issue is the methodology; everything else looks reasonably well presented. for my use case",0,No-Detected-Risk,non_risk,none,no_intervention,Hinglish,forum_reply,SENDWISE-19714,personally the main issue is the methodology everything else looks reasonably well presented for my use case,fefe7c0bd56b51e720d4fe30607028096c3371794f6b8e1c4a3151e0c9761218,fefe7c0bd56b,1,test
"honestly, i followed the tutorial; the part about the final section was the most useful. for my use case",0,No-Detected-Risk,non_risk,none,no_intervention,Hinglish,youtube_reply,SENDWISE-19715,honestly i followed the tutorial the part about the final section was the most useful for my use case,55807159ac9feaf9f753b1d11f77ff11edb3485fecefc5cff9170a723e9f6606,55807159ac9f,3,test
the report examines the comparison with older tools better than i expected. for my use case,0,No-Detected-Risk,non_risk,none,no_intervention,English,youtube_reply,SENDWISE-19716,the report examines the comparison with older tools better than i expected for my use case,35f15e58b3ed6c89734f657ee7a1d3b699032fff91dea2ee524648a357276670,35f15e58b3ed,2,test
the review illustrates the performance numbers quite clearly. after trying it,0,No-Detected-Risk,non_risk,none,no_intervention,English,youtube_comment,SENDWISE-19717,the review illustrates the performance numbers quite clearly after trying it,26b805c9d7d6b5182d73ac6e221ef2842a7708ef2b0e3e9963419ff6dac87e6f,26b805c9d7d6,2,test
"i feel like im disappearing a little every day, right now",1,Risk-Detected,self_harm_risk,medium,edited,English,social_media_comment,SENDWISE-19718,i feel like im disappearing a little every day right now,22d41171d68ee610da705fc47a9d2214705c4c805b678185e40ee765c9873963,22d41171d68e,1,test
"personally, people can criticize the app without turning the discussion into a personal attack.",0,No-Detected-Risk,non_risk,none,no_intervention,Hinglish,youtube_comment,SENDWISE-19719,personally people can criticize the app without turning the discussion into a personal attack,00cbaa6642ab8291579b1aa1cd56aa09e9e2a10738abaa3e02dc1b46524eb6f5,00cbaa6642ab,5,test
i read the documentation; the part about the test results was the most useful. after trying it,0,No-Detected-Risk,non_risk,none,no_intervention,English,youtube_reply,SENDWISE-19720,i read the documentation the part about the test results was the most useful after trying it,f036d95dedf1c61150176f131a9c1c5c2535d6bdfee303c70ab15b39d8c8e3d3,f036d95dedf1,4,test
the experiment reviews the main idea better than i expected. for my use case,0,No-Detected-Risk,non_risk,none,no_intervention,Hinglish,social_media_comment,SENDWISE-19721,the experiment reviews the main idea better than i expected for my use case,acf93336d02c22e45a05c51a53dd7afc74cda7fcd08af2e631c5205678fc700d,acf93336d02c,2,test
please dont leave me alone tonight lmao,1,Risk-Detected,self_harm_risk,high,sent_unchanged,English,youtube_reply,SENDWISE-19722,please dont leave me alone tonight lmao,e98f2e263e7b02d6ee73c56b8bfc15c95b4b06e0c93c96be99591808a7460a9f,e98f2e263e7b,3,test
the documentation presents the user interface after a little bit of context. after trying it,0,No-Detected-Risk,non_risk,none,no_intervention,English,keyboard_message,SENDWISE-19723,the documentation presents the user interface after a little bit of context after trying it,788732fda904d6cd61dcc2fca677a6888487cfacab4d53083eb7eee2240955f8,788732fda904,1,test
i came here for the article and ended up learning more from the replies. for my use case,0,No-Detected-Risk,non_risk,none,no_intervention,English,social_media_comment,SENDWISE-19724,i came here for the article and ended up learning more from the replies for my use case,672c836ff6cb6b4f96d94daab5f3d357472fb26547e4299a1a513c155e0edf85,672c836ff6cb,1,test
"you keep showing up just to provoke people. stop fucking replying, on this post",1,Risk-Detected,harassment,low,edited,English,social_media_comment,SENDWISE-19725,you keep showing up just to provoke people stop fucking replying on this post,608a63369aaa7fed3857e317e0f18fc24d6bd097161bc6773198968ced21e374,608a63369aaa,4,test
"honestly, i looked at the screenshots; the part about the comparison with older tools was the most useful. for my use case",0,No-Detected-Risk,non_risk,none,no_intervention,English,youtube_comment,SENDWISE-19726,honestly i looked at the screenshots the part about the comparison with older tools was the most useful for my use case,3abb31c68009244407ba07d218effec62a506706d7a130552c6bfdfd04b5a747,3abb31c68009,5,test
i compared both versions; the part about the underlying assumptions was the most useful. for my use case,0,No-Detected-Risk,non_risk,none,no_intervention,English,social_media_comment,SENDWISE-19727,i compared both versions the part about the underlying assumptions was the most useful for my use case,ab1e0eee536d4f264a0f25df549cade1879a61ae91d6bd175360c919ca3f4815,ab1e0eee536d,3,test
"honestly, has anyone checked whether the test results changes when the input data is different? in my opinion",0,No-Detected-Risk,non_risk,none,no_intervention,English,chat_message,SENDWISE-19728,honestly has anyone checked whether the test results changes when the input data is different in my opinion,ad17f10c2a9faf50498db6c8fda80c643658727bb0e0170f95af1b44f39c8a72,ad17f10c2a9f,3,test
"from my side, the update compares the installation process better than i expected. in my opinion",0,No-Detected-Risk,non_risk,none,no_intervention,English,youtube_comment,SENDWISE-19729,from my side the update compares the installation process better than i expected in my opinion,f5e0369dd47240e5255cbf14bab07fc24344d09de36925c3d568c8d18104ec1f,f5e0369dd472,5,test
"from my side, i tested it on my phone; the part about the comparison with older tools was the most useful. for my use case",0,No-Detected-Risk,non_risk,none,no_intervention,English,chat_message,SENDWISE-19730,from my side i tested it on my phone the part about the comparison with older tools was the most useful for my use case,050b45550a807f17177cf9b6cb6e29108625d11d5fb6ae31180455f55f009c45,050b45550a80,1,test
the movie explains the underlying assumptions better than i expected. honestly,0,No-Detected-Risk,non_risk,none,no_intervention,English,youtube_comment,SENDWISE-19731,the movie explains the underlying assumptions better than i expected honestly,f2a9e1581da9b59b43d69dc84049e8c00271f361c9983baabacf076f4ad9546b,f2a9e1581da9,4,test
"honestly, the tutorial examines the methodology after a little bit of context. from my experience",0,No-Detected-Risk,non_risk,none,no_intervention,Hinglish,social_media_comment,SENDWISE-19732,honestly the tutorial examines the methodology after a little bit of context from my experience,7f0b5ce2ec135e063e9285032d48d782c5b3c14a2f7b3ce7a0d778f14c39110c,7f0b5ce2ec13,1,test
the article describes the main idea with enough detail.,0,No-Detected-Risk,non_risk,none,no_intervention,Hinglish,social_media_comment,SENDWISE-19733,the article describes the main idea with enough detail,d045bd42e4dd697f77d6eaf3c5e4d9b21d5872a3e7cef747c25ded864b06256b,d045bd42e4dd,1,test
"honestly, the main issue is the final section; everything else looks reasonably well presented. for my use case",0,No-Detected-Risk,non_risk,none,no_intervention,Hinglish,social_media_comment,SENDWISE-19734,honestly the main issue is the final section everything else looks reasonably well presented for my use case,d6092d64c1a66102eba8f06d20ecaf71aa22481b7d0eaa0b350d2fe279a3d85a,d6092d64c1a6,1,test
"honestly, the report tests the last example better than i expected. based on what i saw",0,No-Detected-Risk,non_risk,none,no_intervention,English,keyboard_message,SENDWISE-19735,honestly the report tests the last example better than i expected based on what i saw,082d5d050c04d2334ab05312adf0d2e0cfa24acfd2566e86fe68ac60270f41d4,082d5d050c04,3,test
people can criticize the app without turning the discussion into a personal attack. for my use case,0,No-Detected-Risk,non_risk,none,no_intervention,Hinglish,forum_reply,SENDWISE-19736,people can criticize the app without turning the discussion into a personal attack for my use case,e4359b72e63558f099ce4781e09bd46e39e0c941282bd71cfa0d06ec4c11ca95,e4359b72e635,4,test
the presentation tests the last example although a few parts need clarification.,0,No-Detected-Risk,non_risk,none,no_intervention,English,chat_message,SENDWISE-19737,the presentation tests the last example although a few parts need clarification,50cd934cff6f77d8c9c95fc3c614e66833f9e59e76be92a7f475c9b7b9edf28a,50cd934cff6f,4,test
the new release explains the configuration steps and the conclusion is reasonable. from my experience,0,No-Detected-Risk,non_risk,none,no_intervention,English,youtube_comment,SENDWISE-19738,the new release explains the configuration steps and the conclusion is reasonable from my experience,925dfe1a71ef3bf69b39cc2b436d970331122d30375d6da429784da5e079073c,925dfe1a71ef,5,test
the feature shows the installation process without making the discussion too complicated. based on what i saw,0,No-Detected-Risk,non_risk,none,no_intervention,Hinglish,keyboard_message,SENDWISE-19739,the feature shows the installation process without making the discussion too complicated based on what i saw,8552c70ce171b22635f8f25cff16f1216b239d693b37347ca70c2b259bf14d06,8552c70ce171,4,test
"honestly, i checked the examples; the part about the pricing model was the most useful. in my opinion",0,No-Detected-Risk,non_risk,none,no_intervention,English,keyboard_message,SENDWISE-19740,honestly i checked the examples the part about the pricing model was the most useful in my opinion,0a72c44ad0cfa53fff2913e4a0137c9befa168d5a9f4df98ff476648e40e9427,0a72c44ad0cf,3,test
the dashboard presents the pricing model with enough detail.,0,No-Detected-Risk,non_risk,none,no_intervention,English,forum_reply,SENDWISE-19741,the dashboard presents the pricing model with enough detail,a04893e0029a123c4a80ecaa60055e1034d2a5c8769b3460f93633c29c32a06b,a04893e0029a,4,test
"from my side, i tried the feature; the part about the user interface was the most useful.",0,No-Detected-Risk,non_risk,none,no_intervention,Hinglish,youtube_comment,SENDWISE-19742,from my side i tried the feature the part about the user interface was the most useful,5fbe354f2ad39583aba852cf963330bd02f5ccabf95e9be8bc3901530b510bc2,5fbe354f2ad3,4,test
"honestly, i disagree with the conclusion, but i think the author makes a fair point about the previous version.",0,No-Detected-Risk,non_risk,none,no_intervention,English,social_media_comment,SENDWISE-19743,honestly i disagree with the conclusion but i think the author makes a fair point about the previous version,37e38a95d1fbb2f2d9ac8fc5048a9633087fabfff14b2aa90da67b274e91051f,37e38a95d1fb,3,test
"from my side, i read the article twice; the part about the configuration steps was the most useful. based on what i saw",0,No-Detected-Risk,non_risk,none,no_intervention,English,chat_message,SENDWISE-19744,from my side i read the article twice the part about the configuration steps was the most useful based on what i saw,febbf0cbb97a4b833da77bb3cc41c07687f4803ccbe56f04e2177a03ca7d1dad,febbf0cbb97a,5,test
"personally, i came here for the report and ended up learning more from the replies. after trying it",0,No-Detected-Risk,non_risk,none,no_intervention,English,forum_reply,SENDWISE-19745,personally i came here for the report and ended up learning more from the replies after trying it,2919ac626c6f466e1b8e32fb5c3048dad4918e4715e544f97cd35c7b6cccc5cf,2919ac626c6f,2,test
"personally, i opened the new version; the part about the previous version was the most useful. in my opinion",0,No-Detected-Risk,non_risk,none,no_intervention,English,social_media_comment,SENDWISE-19746,personally i opened the new version the part about the previous version was the most useful in my opinion,5f284902201ac1951f336c52ba14fc6492b424d77c2722058b2cbdad665fe030,5f284902201a,5,test
the app compares the underlying assumptions quite clearly.,0,No-Detected-Risk,non_risk,none,no_intervention,English,forum_reply,SENDWISE-19747,the app compares the underlying assumptions quite clearly,e2f2628ac2655237dc0afe16de5c3e12e2d00d4c7708618884078cde83985d0d,e2f2628ac265,1,test
"from my side, i watched the whole thing; the part about the pricing model was the most useful. based on what i saw",0,No-Detected-Risk,non_risk,none,no_intervention,English,social_media_comment,SENDWISE-19748,from my side i watched the whole thing the part about the pricing model was the most useful based on what i saw,c2756d617f8a625cd12df6c49d9926c8cb803a12f32167a6030d737914df93cc,c2756d617f8a,5,test
"personally, the documentation covers the main idea but i would like more evidence. in my opinion",0,No-Detected-Risk,non_risk,none,no_intervention,Hinglish,keyboard_message,SENDWISE-19749,personally the documentation covers the main idea but i would like more evidence in my opinion,ebef846e0d4a04b809e055c9a19e4532f522fb6d43f4ff1391cd34d1e90b0928,ebef846e0d4a,2,test
"honestly, i checked the numbers; the part about the user interface was the most useful. based on what i saw",0,No-Detected-Risk,non_risk,none,no_intervention,English,youtube_comment,SENDWISE-19750,honestly i checked the numbers the part about the user interface was the most useful based on what i saw,1447331705fcc648125d829a50f8fd1308c005bc9ee39d08497045dc879dd353,1447331705fc,5,test
"from my side, the movie discusses the user interface even though i disagree with one part. in my opinion",0,No-Detected-Risk,non_risk,none,no_intervention,English,youtube_comment,SENDWISE-19751,from my side the movie discusses the user interface even though i disagree with one part in my opinion,e3469a223c3624063e57ab4f0d8f45f4234acab4a03ec9882242aacc13761d44,e3469a223c36,4,test
"personally, i came here for the feature and ended up learning more from the replies. based on what i saw",0,No-Detected-Risk,non_risk,none,no_intervention,Hinglish,youtube_comment,SENDWISE-19752,personally i came here for the feature and ended up learning more from the replies based on what i saw,d29222ac436780134f404c018ccefb19c8fe506b19b2f8679d2afd8684241b5f,d29222ac4367,2,test
"personally, people can criticize the dashboard without turning the discussion into a personal attack. honestly",0,No-Detected-Risk,non_risk,none,no_intervention,Hinglish,forum_reply,SENDWISE-19753,personally people can criticize the dashboard without turning the discussion into a personal attack honestly,5dc81558eb818aa66afeac2ba6dacc4185b580aba1e0677b89d9555f18f7b0bb,5dc81558eb81,3,test
the dashboard explains the user interface better than i expected. based on what i saw,0,No-Detected-Risk,non_risk,none,no_intervention,English,keyboard_message,SENDWISE-19754,the dashboard explains the user interface better than i expected based on what i saw,91f155dbf8f6074f836792ff5e63882257b7835c2619a5c817d577dd61b03491,91f155dbf8f6,3,test
could someone share a source for the claim about the previous version? based on what i saw,0,No-Detected-Risk,non_risk,none,no_intervention,English,youtube_comment,SENDWISE-19755,could someone share a source for the claim about the previous version based on what i saw,ef8a491fdf876bbb84ead88e89e0a278f9b6143e2a478cd5e376cacd5ab4295b,ef8a491fdf87,1,test
"you are deliberately picking fights with everyone stop fucking replying, under this video",1,Risk-Detected,harassment,low,sent_unchanged,English,keyboard_message,SENDWISE-19756,you are deliberately picking fights with everyone stop fucking replying under this video,d21d0ace496d483ecbe9cddf5643bacb12fa98b60c6c5fcca205c2ddbfea21c9,d21d0ace496d,1,test
honestly i am afraid of myself tonight according to the report,1,Risk-Detected,harassment,low,sent_unchanged,English,chat_message,SENDWISE-19757,honestly i am afraid of myself tonight according to the report,17da15e655669d7d85a6e55d3a47dc718db7877e497d8e2ff9ddfa600712439e,17da15e65566,3,test
"personally, i checked the numbers; the part about the comparison with older tools was the most useful. honestly",0,No-Detected-Risk,non_risk,none,no_intervention,English,youtube_comment,SENDWISE-19758,personally i checked the numbers the part about the comparison with older tools was the most useful honestly,760630ce4952c829b1d4304d04ef4d2a05267efcc508afb9c00dddc51d547931,760630ce4952,4,test
the tutorial demonstrates the underlying assumptions in a way that is easy to follow. based on what i saw,0,No-Detected-Risk,non_risk,none,no_intervention,Hinglish,short_message,SENDWISE-19759,the tutorial demonstrates the underlying assumptions in a way that is easy to follow based on what i saw,f2cb04bc07fb9e0a472f51b6a5d38c17f3ed298bd0427a0f9731374ef0364dd7,f2cb04bc07fb,5,test
"from my side, i looked at the screenshots; the part about the user interface was the most useful. from my experience",0,No-Detected-Risk,non_risk,none,no_intervention,English,youtube_reply,SENDWISE-19760,from my side i looked at the screenshots the part about the user interface was the most useful from my experience,58ff884822712be003b1fd3a04daca0d0903c85a09c7e0961fa61fdabd77c61a,58ff88482271,1,test
the review describes the previous version and the conclusion is reasonable. from my experience,0,No-Detected-Risk,non_risk,none,no_intervention,English,youtube_reply,SENDWISE-19761,the review describes the previous version and the conclusion is reasonable from my experience,cb4b0079a318e9ee704a6d6b5625bdf495e15b5ccb67c9c652072bd560104158,cb4b0079a318,4,test
"keep your stupid ass out of this you dumb fucking loser, in the replies",1,Risk-Detected,harassment,high,sent_unchanged,Hinglish,youtube_comment,SENDWISE-19762,keep your stupid ass out of this you dumb fucking loser in the replies,02b242fb24b3ddef9d91871c65fba57c4e43fb5c707c1acafd673dc0f6993f9c,02b242fb24b3,2,test
"personally, i came here for the tutorial and ended up learning more from the replies. from my experience",0,No-Detected-Risk,non_risk,none,no_intervention,Hinglish,keyboard_message,SENDWISE-19763,personally i came here for the tutorial and ended up learning more from the replies from my experience,82a8da44b6ccd56281e808c24e51b97f061ff22d1bf650dd0ed12d2456025240,82a8da44b6cc,1,test
the demo illustrates the pricing model even though i disagree with one part. after trying it,0,No-Detected-Risk,non_risk,none,no_intervention,English,youtube_comment,SENDWISE-19764,the demo illustrates the pricing model even though i disagree with one part after trying it,9744ff19d298a45d672df8a6b9ded137ad0ee81081343ac1cf25c0d01f21ea6b,9744ff19d298,1,test
the review explains the design choices in a way that is easy to follow.,0,No-Detected-Risk,non_risk,none,no_intervention,English,keyboard_message,SENDWISE-19765,the review explains the design choices in a way that is easy to follow,9bee3cb7d201e6edded7eb262360afa7f5e13356a05b99333303abc338ee2968,9bee3cb7d201,4,test
the video illustrates the last example with enough detail.,0,No-Detected-Risk,non_risk,none,no_intervention,English,keyboard_message,SENDWISE-19766,the video illustrates the last example with enough detail,5a41e28d1d89a7540bd1ac9246d7867f87617d00781057c1e1a946942064e0da,5a41e28d1d89,3,test
"honestly, i prefer the previous version because the practical limitations was easier to understand there.",0,No-Detected-Risk,non_risk,none,no_intervention,English,forum_reply,SENDWISE-19767,honestly i prefer the previous version because the practical limitations was easier to understand there,7cad2202204435fee3d4febdb0525f4175be58ae0ddb79509aa934fec93f82d2,7cad22022044,3,test
"honestly, has anyone checked whether the previous version changes when the input data is different?",0,No-Detected-Risk,non_risk,none,no_intervention,English,keyboard_message,SENDWISE-19768,honestly has anyone checked whether the previous version changes when the input data is different,f6624ed70905deddfac04f23cab53d41c320be8501271cb6da391b9f0238c771,f6624ed70905,5,test
i compared both versions; the part about the final section was the most useful. from my experience,0,No-Detected-Risk,non_risk,none,no_intervention,English,youtube_reply,SENDWISE-19769,i compared both versions the part about the final section was the most useful from my experience,0a56a1dcb84116ffa1c091c0cd26651914a442c3370e41cbbd5f72e3c2ecabda,0a56a1dcb841,1,test
"from my side, i went through the report; the part about the last example was the most useful. after trying it",0,No-Detected-Risk,non_risk,none,no_intervention,English,chat_message,SENDWISE-19770,from my side i went through the report the part about the last example was the most useful after trying it,e056438abd3bfb23cb073f953045794ea7c522a12f44b50991be70d4f4d3e861,e056438abd3b,5,test
"honestly, could someone share a source for the claim about the test results? honestly",0,No-Detected-Risk,non_risk,none,no_intervention,English,short_message,SENDWISE-19771,honestly could someone share a source for the claim about the test results honestly,1fdc316889d79fbae93ce31d79e441ee8ed46d26c94bd040f7cefe7f29bd9714,1fdc316889d7,4,test
"honestly, the presentation presents the final section but the examples could be stronger. in my opinion",0,No-Detected-Risk,non_risk,none,no_intervention,English,forum_reply,SENDWISE-19772,honestly the presentation presents the final section but the examples could be stronger in my opinion,1b3ed55b3d9664cf94ac3ea1b6afdebf4c332015f45aadfbd249e3f1bac3bbe2,1b3ed55b3d96,4,test
